timestamp, bid_price, bid_size, bid_exchange, ask_price, ask_size, ask_exchange, trade_price, trade_size, trade_exchange, volume, notional_volume, vwap, nbb_agg_size, nbb_no_of_exchange, nbo_agg_size, nbo_no_of_exchange, is_odd_lot, is_hidden_order, is_mid_order, is_buy_order, is_sell_order, is_trade_through 
1635341979127, 512.51, 200, XCHI, 517.45, 100, XPSX, 513.49, 4, BATS, 2067, 1.06811e+06, 516.745, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341979127, 512.51, 200, XCHI, 517.45, 100, XPSX, 513.39, 15, XNAS, 2082, 1.07581e+06, 516.721, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341979127, 512.51, 200, XCHI, 517.45, 100, XPSX, 513.39, 2, XNAS, 2084, 1.07684e+06, 516.717, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341979127, 512.51, 200, XCHI, 517.45, 100, XPSX, 513.81, 2, ARCX, 2086, 1.07787e+06, 516.715, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341979127, 512.51, 200, XCHI, 517.45, 100, XPSX, 513.39, 15, XNAS, 2101, 1.08557e+06, 516.691, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341979127, 512.51, 200, XCHI, 517.45, 100, XPSX, 513.81, 1, ARCX, 2102, 1.08608e+06, 516.69, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341979127, 512.51, 200, XCHI, 517.45, 100, XPSX, 513.39, 12, XNAS, 2114, 1.09224e+06, 516.671, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341990006, 511.85, 200, XCHI, 517.42, 200, XCHI, 511.86, 1, XADF, 2115, 1.09275e+06, 516.669, 200, 1, 600, 3, 1, 1, 0, 0, 1, 0
1635341990391, 511.85, 200, XCHI, 517.41, 200, XCHI, 513, 1, XADF, 2116, 1.09327e+06, 516.667, 200, 1, 200, 1, 1, 1, 0, 0, 1, 0
1635341996265, 511.85, 200, XCHI, 517.41, 200, XCHI, 514.98, 8, XADF, 2124, 1.09739e+06, 516.66, 200, 1, 300, 2, 1, 1, 0, 1, 0, 0
1635342011114, 511.86, 200, XCHI, 517.39, 200, XCHI, 513, 1, EDGX, 2125, 1.0979e+06, 516.659, 200, 1, 300, 2, 1, 0, 0, 0, 1, 0
1635342022772, 511.86, 200, XCHI, 515.45, 100, IEXG, 513.655, 1, XADF, 2126, 1.09841e+06, 516.657, 200, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635342022871, 511.87, 200, XCHI, 515.45, 100, IEXG, 513.66, 1, XADF, 2127, 1.09893e+06, 516.656, 200, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635342069467, 511.87, 200, XCHI, 515.45, 100, IEXG, 514.724, 100, XADF, 2227, 1.1504e+06, 516.569, 200, 1, 100, 1, 0, 1, 0, 1, 0, 0
1635342070478, 511.88, 200, XCHI, 515.45, 100, IEXG, 513.665, 1, XADF, 2228, 1.15091e+06, 516.568, 200, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635342079817, 511.89, 200, XCHI, 515.45, 100, IEXG, 514.907, 1, XADF, 2229, 1.15143e+06, 516.567, 200, 1, 100, 1, 1, 1, 0, 1, 0, 0
1635342079829, 511.9, 200, XCHI, 515.45, 100, IEXG, 513.675, 1, XADF, 2230, 1.15194e+06, 516.566, 300, 2, 100, 1, 1, 1, 1, 0, 0, 0
1635342084318, 511.9, 200, XCHI, 515.45, 100, IEXG, 514.88, 22, XNAS, 2252, 1.16327e+06, 516.549, 200, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635342084318, 512.56, 100, XNAS, 515.45, 100, IEXG, 514.72, 3, EDGX, 2255, 1.16481e+06, 516.547, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635342084318, 512.56, 100, XNAS, 515.45, 100, IEXG, 514.84, 11, BATS, 2266, 1.17048e+06, 516.539, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635342117177, 512.65, 200, XCHI, 517.42, 200, XCHI, 512.65, 800, XADF, 3066, 1.5806e+06, 515.524, 500, 3, 200, 1, 0, 1, 0, 0, 1, 0
1635342117185, 512.65, 200, IEXG, 517.41, 200, XCHI, 515.03, 2, XADF, 3068, 1.58163e+06, 515.524, 500, 3, 300, 2, 1, 1, 1, 0, 0, 0
1635342117196, 512.66, 200, XCHI, 517.41, 200, XCHI, 512.66, 100, XADF, 3168, 1.63289e+06, 515.433, 300, 2, 300, 2, 0, 1, 0, 0, 1, 0
1635342121684, 512.67, 200, IEXG, 517.41, 200, XCHI, 515.04, 1, XADF, 3169, 1.63341e+06, 515.433, 500, 3, 200, 1, 1, 1, 1, 0, 0, 0
1635342140794, 512.69, 200, XCHI, 517.36, 200, XCHI, 512.83, 5, XNAS, 3174, 1.63597e+06, 515.429, 200, 1, 300, 2, 1, 0, 0, 0, 1, 0
1635342140794, 512.69, 200, XCHI, 517.35, 100, XPSX, 513, 6, EDGX, 3180, 1.63905e+06, 515.424, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342140794, 512.69, 200, XCHI, 517.35, 100, XPSX, 512.89, 1, EDGX, 3181, 1.63956e+06, 515.424, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342140794, 512.69, 100, XCHI, 517.35, 100, XPSX, 512.69, 88, XCHI, 3269, 1.68468e+06, 515.35, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342157177, 512.76, 100, XNAS, 516.45, 200, XCHI, 513.47, 5, BATY, 3274, 1.68725e+06, 515.347, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635342157177, 512.76, 100, XNAS, 516.44, 100, XPSX, 513.47, 3, BATY, 3277, 1.68879e+06, 515.346, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342157177, 512.76, 100, XNAS, 516.44, 100, XPSX, 513.47, 1, BATY, 3278, 1.6893e+06, 515.345, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342157177, 512.76, 100, XNAS, 516.44, 100, XPSX, 512.8, 4, BATS, 3282, 1.69135e+06, 515.342, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342157177, 512.76, 100, XNAS, 516.44, 100, XPSX, 512.8, 2, EDGX, 3284, 1.69238e+06, 515.34, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342157177, 512.76, 100, XNAS, 516.44, 100, XPSX, 513.47, 10, BATY, 3294, 1.69751e+06, 515.335, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342157177, 512.76, 100, XNAS, 516.44, 100, XPSX, 513.47, 10, BATY, 3304, 1.70265e+06, 515.329, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342157178, 512.76, 100, XNAS, 516.44, 100, XPSX, 513.47, 4, BATY, 3314, 1.70779e+06, 515.325, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342157185, 512.77, 100, XPSX, 516.44, 200, XCHI, 512.98, 100, XADF, 3414, 1.75909e+06, 515.257, 100, 1, 300, 2, 0, 1, 0, 0, 1, 0
1635342160602, 512.76, 100, XNAS, 516.44, 200, XCHI, 516.42, 1, XADF, 3415, 1.7596e+06, 515.257, 100, 1, 200, 1, 1, 1, 0, 1, 0, 0
1635342160608, 512.77, 100, XPSX, 516.44, 200, XCHI, 516.44, 1, XADF, 3416, 1.76012e+06, 515.257, 100, 1, 200, 1, 1, 1, 0, 1, 0, 0
1635342160626, 512.77, 100, XPSX, 516.44, 200, XCHI, 516.44, 1, XADF, 3417, 1.76064e+06, 515.258, 100, 1, 200, 1, 1, 1, 0, 1, 0, 0
1635342167661, 512.76, 100, XNAS, 516.44, 200, XCHI, 513.42, 65, BATY, 3482, 1.79401e+06, 515.223, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635342229165, 512.81, 200, XNAS, 516.43, 200, XCHI, 514.62, 1, XADF, 3483, 1.79452e+06, 515.223, 200, 1, 200, 1, 1, 1, 1, 0, 0, 0
1635342230438, 512.81, 200, XNAS, 516.42, 200, XCHI, 515.67, 6, XADF, 3489, 1.79762e+06, 515.224, 200, 1, 200, 1, 1, 1, 0, 1, 0, 0
1635342237074, 512.81, 200, XNAS, 516.42, 200, XCHI, 512.88, 1, EDGX, 3490, 1.79813e+06, 515.223, 200, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635342249806, 512.91, 100, XNAS, 516.41, 200, XCHI, 514.66, 3, XADF, 3493, 1.79967e+06, 515.223, 200, 2, 200, 1, 1, 1, 1, 0, 0, 0
1635342282223, 513.01, 200, XNAS, 516.37, 200, XCHI, 516.37, 1, XADF, 3494, 1.80019e+06, 515.223, 200, 1, 400, 3, 1, 1, 0, 1, 0, 0
1635342300911, 513.01, 200, XNAS, 516.34, 200, XCHI, 513.02, 2, XADF, 3496, 1.80122e+06, 515.222, 200, 1, 500, 3, 1, 1, 0, 0, 1, 0
1635342305567, 513.01, 100, XNAS, 516.33, 200, XCHI, 514.67, 100, XADF, 3596, 1.85268e+06, 515.207, 100, 1, 500, 3, 0, 1, 1, 0, 0, 0
1635342323933, 513.01, 100, XNAS, 515.08, 200, XNAS, 514.95, 45, XNAS, 3641, 1.87586e+06, 515.203, 100, 1, 200, 1, 1, 0, 0, 1, 0, 0
1635342323933, 513.01, 100, XNAS, 515.08, 200, XNAS, 514.97, 39, XNAS, 3680, 1.89594e+06, 515.201, 100, 1, 200, 1, 1, 0, 0, 1, 0, 0
1635342323934, 513.02, 100, XPSX, 515.08, 200, XNAS, 514.69, 1, ARCX, 3681, 1.89645e+06, 515.201, 200, 2, 200, 1, 1, 0, 0, 1, 0, 0
1635342347439, 513.03, 100, XNAS, 515.08, 200, XNAS, 514.055, 13, XADF, 3694, 1.90314e+06, 515.197, 100, 1, 200, 1, 1, 1, 1, 0, 0, 0
1635342358167, 513.03, 100, XNAS, 515.08, 200, XNAS, 514.06, 1, XNAS, 3695, 1.90365e+06, 515.196, 100, 1, 200, 1, 1, 0, 0, 1, 0, 0
1635342380614, 513.83, 100, XNAS, 515.08, 200, XNAS, 513.842, 1, XADF, 3696, 1.90416e+06, 515.196, 100, 1, 200, 1, 1, 1, 0, 0, 1, 0
1635342380614, 513.83, 100, XNAS, 515.08, 200, XNAS, 515.07, 100, XPSX, 3796, 1.95567e+06, 515.193, 100, 1, 200, 1, 0, 1, 0, 1, 0, 0
1635342380615, 513.84, 100, XNAS, 515.08, 200, XNAS, 515.01, 50, XNAS, 3846, 1.98142e+06, 515.19, 200, 2, 200, 1, 1, 0, 0, 1, 0, 0
1635342380615, 513.84, 100, XNAS, 515.08, 100, XNAS, 515.01, 10, XNAS, 3856, 1.98657e+06, 515.19, 200, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 100, XNAS, 3956, 2.03808e+06, 515.187, 200, 2, 100, 1, 0, 1, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 1, XNAS, 3957, 2.0386e+06, 515.187, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 91, XNAS, 4048, 2.08547e+06, 515.185, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 9, XNAS, 4057, 2.0901e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 1, XNAS, 4058, 2.09062e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 3, XNAS, 4061, 2.09216e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 3, XNAS, 4064, 2.09371e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 10, XNAS, 4074, 2.09886e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 4, XNAS, 4078, 2.10092e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 1, XNAS, 4079, 2.10144e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 22, XNAS, 4101, 2.11277e+06, 515.183, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.07, 1, ARCX, 4102, 2.11328e+06, 515.183, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.43, 10, XNAS, 4112, 2.11844e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 1, BATS, 4113, 2.11895e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380615, 513.84, 100, BATS, 516.83, 100, XPSX, 515.08, 1, ARCX, 4114, 2.11947e+06, 515.184, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342380703, 513.85, 100, XNAS, 516.83, 100, XPSX, 515.34, 11, XADF, 4125, 2.12514e+06, 515.184, 100, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635342382644, 514.33, 100, XNAS, 516.89, 100, XCIS, 515.61, 10, XADF, 4135, 2.13029e+06, 515.185, 100, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635342382644, 514.33, 100, XNAS, 516.89, 100, XCIS, 515.61, 10, XADF, 4145, 2.13545e+06, 515.186, 100, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635342384237, 514.33, 100, XNAS, 516.89, 100, XCIS, 515.61, 1, XADF, 4146, 2.13596e+06, 515.186, 100, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635342396673, 514.34, 200, XCHI, 517.84, 200, XCHI, 514.34, 1, XADF, 4148, 2.13699e+06, 515.186, 300, 2, 500, 3, 1, 1, 0, 0, 1, 0
1635342445893, 514.85, 200, XCHI, 517.84, 200, XCHI, 516.345, 1, XADF, 4149, 2.13751e+06, 515.186, 400, 3, 200, 1, 1, 1, 1, 0, 0, 0
1635342449556, 514.85, 200, XCHI, 517.16, 100, IEXG, 516.805, 10, XADF, 4159, 2.14268e+06, 515.19, 400, 3, 100, 1, 1, 1, 0, 1, 0, 0
1635342450562, 514.85, 200, XCHI, 517.16, 100, IEXG, 514.851, 1, XADF, 4160, 2.14319e+06, 515.19, 400, 3, 100, 1, 1, 1, 0, 0, 1, 0
1635342450848, 514.85, 100, ARCX, 517.16, 100, IEXG, 516.005, 1, XADF, 4161, 2.14371e+06, 515.19, 200, 2, 100, 1, 1, 1, 1, 0, 0, 0
1635342463641, 514.97, 100, XNAS, 517.16, 100, IEXG, 516.13, 45, XADF, 4206, 2.16693e+06, 515.2, 100, 1, 100, 1, 1, 1, 0, 1, 0, 0
1635342467627, 514.97, 100, XNAS, 517.16, 100, IEXG, 517.1, 6, XADF, 4212, 2.17004e+06, 515.203, 100, 1, 100, 1, 1, 1, 0, 1, 0, 0
1635342508305, 514.98, 200, XCHI, 518.92, 200, XCHI, 516.4, 13, XADF, 4225, 2.17675e+06, 515.207, 300, 2, 300, 2, 1, 1, 0, 0, 1, 0
1635342521619, 515, 200, XCHI, 518.91, 200, XCHI, 516.955, 1, XADF, 4226, 2.17727e+06, 515.207, 300, 2, 200, 1, 1, 1, 1, 0, 0, 0
1635342539677, 515.36, 100, XNAS, 518.9, 200, XCHI, 515.36, 100, XADF, 4326, 2.2288e+06, 515.211, 100, 1, 200, 1, 0, 1, 0, 0, 1, 0
1635342582035, 515.43, 100, XNAS, 518.89, 200, XCHI, 515.465, 25, XADF, 4351, 2.24169e+06, 515.212, 100, 1, 200, 1, 1, 1, 0, 0, 1, 0
1635342591954, 515.43, 100, XNAS, 518.88, 200, XCHI, 515.64, 2, XBOS, 4353, 2.24272e+06, 515.212, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635342595377, 515.21, 100, XNAS, 517.16, 100, IEXG, 515.43, 100, XNAS, 4453, 2.29426e+06, 515.217, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635342595377, 515.21, 100, XNAS, 516.81, 100, XNAS, 515.64, 8, XBOS, 4461, 2.29839e+06, 515.218, 100, 1, 200, 2, 1, 0, 0, 0, 1, 0
1635342595377, 515.21, 100, XNAS, 516.81, 100, XNAS, 515.42, 10, XNAS, 4471, 2.30354e+06, 515.218, 100, 1, 200, 2, 1, 0, 0, 0, 1, 0
1635342595378, 515.21, 100, XNAS, 516.53, 200, XPSX, 515.66, 9, BATS, 4480, 2.30818e+06, 515.219, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635342595378, 515.21, 100, XNAS, 516.53, 200, XPSX, 515.36, 4, XNAS, 4484, 2.31024e+06, 515.219, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635342595378, 515.21, 100, XNAS, 516.53, 200, XPSX, 515.66, 1, BATS, 4485, 2.31076e+06, 515.22, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635342595378, 515.21, 100, XNAS, 516.53, 200, XPSX, 515.35, 4, BATS, 4489, 2.31282e+06, 515.22, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635342595378, 515.21, 100, XNAS, 516.53, 200, XPSX, 515.35, 1, XNAS, 4490, 2.31334e+06, 515.22, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635342595378, 515.21, 100, XNAS, 516.29, 100, XNAS, 515.21, 97, XNAS, 4587, 2.36331e+06, 515.22, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342595378, 513.88, 100, XPSX, 516.29, 100, XNAS, 515.21, 3, XNAS, 4590, 2.36486e+06, 515.22, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635342595378, 513.88, 100, XPSX, 516.29, 100, XNAS, 515.43, 1, ARCX, 4591, 2.36537e+06, 515.22, 100, 1, 200, 2, 1, 0, 0, 1, 0, 0
1635342595378, 513.88, 100, XPSX, 516.29, 100, XNAS, 515.43, 2, ARCX, 4593, 2.3664e+06, 515.22, 100, 1, 200, 2, 1, 0, 0, 1, 0, 0
1635342595378, 513.88, 100, XPSX, 516.29, 100, XNAS, 515.43, 8, XNYS, 4601, 2.37053e+06, 515.22, 100, 1, 200, 2, 1, 0, 0, 1, 0, 0
1635342595378, 513.88, 100, XPSX, 516.29, 100, XNAS, 515.43, 3, ARCX, 4604, 2.37207e+06, 515.22, 100, 1, 200, 2, 1, 0, 0, 1, 0, 0
1635342595378, 513.88, 100, XPSX, 516.29, 100, XNAS, 515.43, 3, ARCX, 4607, 2.37362e+06, 515.22, 100, 1, 200, 2, 1, 0, 0, 1, 0, 0
1635342595378, 513.88, 100, XPSX, 516.29, 100, XNAS, 515.43, 3, ARCX, 4610, 2.37517e+06, 515.22, 100, 1, 200, 2, 1, 0, 0, 1, 0, 0
1635342595378, 513.88, 100, XPSX, 516.29, 100, XNAS, 515.35, 1, XNYS, 4611, 2.37568e+06, 515.22, 100, 1, 300, 3, 1, 0, 0, 1, 0, 0
1635342595378, 513.88, 100, XPSX, 516.29, 100, XNAS, 515.43, 1, ARCX, 4612, 2.3762e+06, 515.221, 100, 1, 300, 3, 1, 0, 0, 1, 0, 0
