timestamp, bid_price, bid_size, bid_exchange, ask_price, ask_size, ask_exchange, trade_price, trade_size, trade_exchange, volume, notional_volume, vwap, nbb_agg_size, nbb_no_of_exchange, nbo_agg_size, nbo_no_of_exchange, is_odd_lot, is_hidden_order, is_mid_order, is_buy_order, is_sell_order, is_trade_through 
1635363063445, 88.66, 100, XNAS, 88.8, 100, XNAS, 88.79, 45, XNAS, 318513, 2.87341e+07, 90.2132, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363063445, 88.66, 100, XNAS, 88.8, 100, XNAS, 88.79, 55, XNAS, 318568, 2.8739e+07, 90.213, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363063445, 88.66, 100, XNAS, 88.81, 200, XNAS, 88.8, 3, XNAS, 318571, 2.87392e+07, 90.213, 100, 1, 200, 1, 1, 0, 0, 1, 0, 0
1635363063446, 88.66, 100, XNAS, 88.81, 200, XNAS, 88.8, 8, XNAS, 318579, 2.87399e+07, 90.2129, 100, 1, 200, 1, 1, 0, 0, 1, 0, 0
1635363063446, 88.66, 100, XNAS, 88.81, 100, XNAS, 88.8, 89, XNAS, 318668, 2.87479e+07, 90.2125, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363063446, 88.66, 100, XNAS, 88.82, 100, XNAS, 88.81, 39, XNAS, 318707, 2.87513e+07, 90.2124, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363063446, 88.66, 100, XNAS, 88.82, 100, XNAS, 88.81, 25, XNAS, 318732, 2.87535e+07, 90.2123, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363063446, 88.66, 100, XNAS, 88.81, 100, XNAS, 88.81, 75, XNAS, 318807, 2.87602e+07, 90.2119, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363063632, 88.66, 200, XNAS, 88.81, 200, XNAS, 88.735, 64, XADF, 318871, 2.87659e+07, 90.2116, 200, 1, 200, 1, 1, 1, 1, 0, 0, 0
1635363072384, 88.66, 100, XNAS, 88.82, 100, XNAS, 88.81, 10, XNAS, 318881, 2.87668e+07, 90.2116, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363072384, 88.66, 100, XNAS, 88.82, 100, XNAS, 88.81, 100, XNAS, 318981, 2.87756e+07, 90.2112, 100, 1, 100, 1, 0, 1, 0, 1, 0, 0
1635363072384, 88.66, 100, XNAS, 88.82, 100, XNAS, 88.82, 100, XNAS, 319081, 2.87845e+07, 90.2107, 100, 1, 100, 1, 0, 0, 0, 1, 0, 0
1635363072385, 88.66, 100, XNAS, 88.93, 100, XNYS, 88.84, 5, EDGX, 319086, 2.8785e+07, 90.2107, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635363072387, 88.73, 100, BATS, 88.93, 200, XNAS, 88.85, 2, MEMX, 319088, 2.87851e+07, 90.2107, 100, 1, 200, 1, 1, 0, 0, 1, 0, 0
1635363072634, 88.73, 100, BATS, 88.93, 200, XNAS, 88.83, 5, XADF, 319093, 2.87856e+07, 90.2107, 200, 2, 300, 2, 1, 1, 1, 0, 0, 0
1635363084059, 88.73, 200, XNAS, 89.04, 100, XNYS, 88.93, 3, XNAS, 319096, 2.87859e+07, 90.2107, 400, 3, 100, 1, 1, 0, 0, 1, 0, 0
1635363084059, 88.73, 200, XNAS, 89.04, 100, XNYS, 88.93, 7, XNAS, 319103, 2.87865e+07, 90.2106, 400, 3, 100, 1, 1, 0, 0, 1, 0, 0
1635363084061, 88.74, 200, XCHI, 89.11, 200, XCHI, 88.92, 100, XADF, 319203, 2.87954e+07, 90.2102, 200, 1, 200, 1, 0, 1, 0, 0, 1, 0
