timestamp, bid_price, bid_size, bid_exchange, ask_price, ask_size, ask_exchange, trade_price, trade_size, trade_exchange, volume, notional_volume, vwap, nbb_agg_size, nbb_no_of_exchange, nbo_agg_size, nbo_no_of_exchange, is_odd_lot, is_hidden_order, is_mid_order, is_buy_order, is_sell_order, is_trade_through 
1635341582176, 22.83, 700, BATS, 23.33, 200, EDGX, 22.9, 10, XNAS, 4782, 109975, 22.9976, 700, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635341582176, 22.83, 700, BATS, 23.33, 200, EDGX, 22.9, 35, XNAS, 4817, 110776, 22.9969, 700, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635341582176, 22.83, 700, BATS, 23.33, 200, EDGX, 22.9, 21, XNAS, 4838, 111257, 22.9965, 700, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635341582176, 22.83, 700, BATS, 23.33, 200, EDGX, 22.86, 55, XNYS, 4893, 112514, 22.9949, 700, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635341582176, 22.83, 600, BATS, 23.13, 300, EDGX, 22.83, 45, BATS, 4938, 113542, 22.9934, 600, 1, 400, 2, 1, 0, 0, 0, 1, 0
1635341582176, 22.8, 300, XNYS, 23.13, 300, EDGX, 22.83, 655, BATS, 5593, 128495, 22.9743, 300, 1, 400, 2, 0, 1, 0, 0, 1, 0
1635341582177, 22.8, 300, XNYS, 23.05, 100, XPSX, 22.8, 10, ARCX, 5603, 128723, 22.974, 300, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341582177, 22.77, 600, XNAS, 23.05, 100, XPSX, 22.8, 200, XNYS, 5803, 133283, 22.968, 1100, 2, 100, 1, 0, 1, 0, 0, 1, 0
1635341582177, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5832, 133947, 22.9676, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582177, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5835, 134016, 22.9676, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582177, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5838, 134084, 22.9675, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582177, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5841, 134153, 22.9675, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582177, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5844, 134222, 22.9674, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582177, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5847, 134290, 22.9674, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582177, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 100, XNAS, 5947, 136579, 22.9661, 1100, 2, 100, 1, 0, 1, 0, 1, 0, 0
1635341582177, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5950, 136648, 22.9661, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582178, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5953, 136717, 22.966, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582178, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 40, XNAS, 5993, 137632, 22.9655, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582178, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5996, 137701, 22.9655, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582178, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 5999, 137770, 22.9654, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582178, 22.77, 600, XNAS, 22.98, 100, IEXG, 22.89, 3, XNAS, 6002, 137838, 22.9654, 1100, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635341582178, 22.77, 600, XNAS, 23.05, 100, XPSX, 22.89, 1, XNAS, 6003, 137861, 22.9654, 1100, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635341582179, 22.87, 100, XNYS, 23.05, 100, XPSX, 22.77, 100, XADF, 6103, 140138, 22.9622, 100, 1, 100, 1, 0, 1, 0, 0, 1, 1
1635341582236, 22.83, 100, XNYS, 23.08, 100, IEXG, 22.8204, 42, XADF, 6145, 141097, 22.9612, 100, 1, 100, 1, 1, 1, 0, 0, 1, 1
1635341582359, 22.8, 100, XNYS, 23.08, 100, IEXG, 22.82, 1, EDGX, 6146, 141120, 22.9612, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341582362, 22.77, 500, EDGX, 23.08, 100, IEXG, 22.82, 5, XNYS, 6151, 141234, 22.9611, 500, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341582362, 22.77, 500, EDGX, 23.08, 100, IEXG, 22.8, 35, XNYS, 6186, 142032, 22.9602, 500, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341582437, 22.78, 100, XNYS, 23.08, 100, IEXG, 22.79, 100, XADF, 6286, 144311, 22.9575, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635341582871, 22.78, 100, XNYS, 23.08, 100, IEXG, 22.79, 40, XNYS, 6326, 145222, 22.9564, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341582877, 22.77, 500, EDGX, 23.08, 100, IEXG, 22.79, 100, XADF, 6426, 147501, 22.9538, 500, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635341583542, 22.77, 300, EDGX, 23.14, 100, IEXG, 22.77, 175, EDGX, 6601, 151486, 22.9489, 300, 1, 100, 1, 0, 0, 0, 0, 1, 0
1635341583556, 22.77, 300, EDGX, 23.11, 200, ARCX, 22.77, 10, ARCX, 6611, 151714, 22.9487, 300, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635341583556, 22.77, 300, EDGX, 23.04, 100, ARCX, 22.77, 27, XNAS, 6638, 152328, 22.9479, 300, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341583556, 22.77, 300, EDGX, 23.04, 100, ARCX, 22.77, 18, EDGX, 6656, 152738, 22.9475, 300, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341583557, 22.77, 100, EDGX, 22.84, 100, XNAS, 22.77, 173, EDGX, 6829, 156678, 22.943, 100, 1, 100, 1, 0, 0, 0, 0, 1, 0
1635341583557, 22.75, 1000, XNYS, 22.84, 100, XNAS, 22.77, 134, EDGX, 6963, 159729, 22.9396, 1000, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635341583557, 22.75, 1000, XNYS, 22.84, 100, XNAS, 22.77, 18, EDGX, 6981, 160139, 22.9392, 1000, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341583558, 22.72, 100, XNAS, 22.84, 100, XNAS, 22.75, 1000, XNYS, 7981, 182889, 22.9155, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635341583558, 22.72, 100, XNAS, 22.84, 100, XNAS, 22.75, 1, EDGX, 7982, 182911, 22.9155, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341583725, 22.72, 100, XNAS, 22.84, 100, XNAS, 22.775, 100, XADF, 8082, 185189, 22.9137, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635341583831, 22.72, 100, XNAS, 22.84, 100, XNAS, 22.725, 70, XADF, 8152, 186780, 22.9121, 100, 1, 100, 1, 1, 1, 0, 0, 1, 0
1635341583831, 22.72, 100, XNAS, 22.84, 100, XNAS, 22.78, 70, XADF, 8222, 188374, 22.911, 100, 1, 100, 1, 1, 1, 1, 0, 0, 0
1635341584063, 22.72, 100, XNAS, 22.84, 200, XNAS, 22.73, 100, XNAS, 8322, 190647, 22.9088, 100, 1, 200, 1, 0, 1, 0, 0, 1, 0
1635341584064, 22.66, 100, XNYS, 22.84, 200, XNAS, 22.72, 100, XNAS, 8422, 192919, 22.9066, 100, 1, 200, 1, 0, 1, 0, 0, 1, 0
1635341584258, 22.66, 100, XNYS, 22.84, 100, XNAS, 22.68, 140, XNYS, 8562, 196094, 22.9029, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635341584558, 22.65, 100, IEXG, 22.77, 100, ARCX, 22.71, 1, EDGX, 8563, 196117, 22.9028, 100, 1, 100, 1, 1, 0, 1, 0, 0, 0
1635341584563, 22.65, 100, IEXG, 22.77, 100, ARCX, 22.71, 161, XNAS, 8724, 199773, 22.8993, 100, 1, 100, 1, 0, 1, 1, 0, 0, 0
1635341584563, 22.65, 100, IEXG, 22.77, 100, ARCX, 22.68, 39, IEXG, 8763, 200658, 22.8983, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341584564, 22.65, 100, IEXG, 22.77, 100, ARCX, 22.68, 61, IEXG, 8824, 202041, 22.8968, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341584564, 22.65, 100, IEXG, 22.77, 100, ARCX, 22.67, 39, IEXG, 8863, 202926, 22.8958, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341584566, 22.65, 100, IEXG, 22.77, 100, ARCX, 22.65, 48, IEXG, 8911, 204013, 22.8945, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341584566, 22.63, 200, XNYS, 22.77, 100, ARCX, 22.65, 200, XADF, 9111, 208543, 22.8891, 400, 3, 100, 1, 0, 1, 0, 0, 1, 0
1635341584597, 22.63, 200, XNYS, 22.77, 100, ARCX, 22.76, 147, XADF, 9258, 211888, 22.8871, 500, 3, 100, 1, 0, 1, 0, 1, 0, 0
1635341660396, 22.63, 200, XNYS, 22.82, 100, XNAS, 22.63, 3, XADF, 9261, 211956, 22.887, 200, 1, 100, 1, 1, 1, 0, 0, 1, 0
1635341693716, 22.7, 2500, XNAS, 22.82, 200, XNAS, 22.7, 1, XNAS, 9262, 211979, 22.887, 2500, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635341737248, 22.77, 200, XNYS, 22.82, 100, XNAS, 22.81, 165, XNAS, 9427, 215743, 22.8856, 200, 1, 100, 1, 0, 1, 0, 1, 0, 0
1635341737248, 22.77, 200, XNYS, 22.82, 100, XNAS, 22.82, 24, XNAS, 9451, 216290, 22.8854, 200, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737248, 22.77, 200, XNYS, 22.82, 100, XNAS, 22.82, 39, XNAS, 9490, 217180, 22.8852, 200, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737248, 22.77, 200, XNYS, 22.86, 100, XNYS, 22.82, 37, XNAS, 9527, 218025, 22.8849, 200, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737248, 22.77, 200, XNYS, 22.86, 100, XNYS, 22.82, 88, XNAS, 9615, 220033, 22.8843, 200, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737248, 22.77, 200, XNYS, 22.86, 100, XNYS, 22.82, 1, XNAS, 9616, 220056, 22.8843, 200, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737248, 22.77, 200, XNYS, 22.86, 100, XNYS, 22.81, 30, BATY, 9646, 220740, 22.8841, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341737248, 22.77, 200, XNYS, 22.86, 100, XNYS, 22.82, 3, EDGA, 9649, 220808, 22.8841, 200, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737249, 22.77, 200, XNYS, 22.86, 100, XNYS, 22.82, 30, BATY, 9679, 221493, 22.8839, 200, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341737249, 22.78, 100, XNAS, 22.86, 100, XNYS, 22.8, 11, MEMX, 9690, 221744, 22.8838, 100, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341737252, 22.78, 100, XNYS, 22.86, 100, XNYS, 22.85, 24, ARCX, 9714, 222292, 22.8837, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635341741246, 22.78, 2400, EDGX, 22.95, 100, BATS, 22.86, 56, XNYS, 9770, 223572, 22.8836, 2400, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341741246, 22.78, 2400, EDGX, 22.95, 100, BATS, 22.86, 44, XNYS, 9814, 224578, 22.8835, 2400, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341769218, 22.85, 1800, XNAS, 22.99, 200, BATS, 22.85, 600, XNAS, 10414, 238288, 22.8815, 1800, 1, 200, 1, 0, 0, 0, 0, 1, 0
1635341770583, 22.85, 1700, XNAS, 22.97, 100, XNYS, 22.85, 129, XNAS, 10543, 241236, 22.8811, 1700, 1, 100, 1, 0, 0, 0, 0, 1, 0
1635341770583, 22.81, 100, XNYS, 22.97, 200, XNYS, 22.85, 1770, XNAS, 12313, 281680, 22.8767, 100, 1, 200, 1, 0, 1, 0, 0, 1, 0
1635341770585, 22.81, 100, XNYS, 22.96, 300, XNYS, 22.81, 100, XNYS, 12413, 283961, 22.8761, 100, 1, 600, 3, 0, 0, 0, 0, 1, 0
1635341770585, 22.81, 100, XNYS, 22.96, 300, XNYS, 22.81, 100, XNYS, 12513, 286242, 22.8756, 100, 1, 600, 3, 0, 0, 0, 0, 1, 0
1635341770585, 22.81, 100, XNYS, 22.96, 300, XNYS, 22.81, 100, XNYS, 12613, 288523, 22.8751, 100, 1, 600, 3, 0, 0, 0, 0, 1, 0
1635341770755, 22.75, 200, XNYS, 22.89, 100, IEXG, 22.85, 100, XADF, 12713, 290808, 22.8749, 200, 1, 100, 1, 0, 1, 0, 1, 0, 0
1635341770864, 22.69, 300, XNAS, 22.89, 100, IEXG, 22.77, 35, EDGX, 12748, 291605, 22.8746, 300, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635341771520, 22.69, 100, XNAS, 22.89, 100, IEXG, 22.8437, 20, XADF, 12768, 292062, 22.8745, 100, 1, 100, 1, 1, 1, 0, 1, 0, 0
1635341823715, 22.69, 100, XNAS, 22.89, 100, IEXG, 22.73, 3, EDGX, 12771, 292130, 22.8745, 100, 1, 200, 2, 1, 0, 0, 0, 1, 0
1635341826715, 22.66, 200, XNYS, 22.89, 300, XNAS, 22.73, 16, EDGX, 12787, 292494, 22.8743, 200, 1, 400, 2, 1, 0, 0, 0, 1, 0
1635341827715, 22.66, 100, XNYS, 22.89, 300, XNAS, 22.73, 8, EDGX, 12795, 292676, 22.8742, 100, 1, 400, 2, 1, 0, 0, 0, 1, 0
1635341830715, 22.66, 100, XNYS, 22.89, 300, XNAS, 22.73, 3, EDGX, 12798, 292744, 22.8742, 100, 1, 400, 2, 1, 0, 0, 0, 1, 0
1635341835715, 22.66, 100, XNYS, 22.89, 300, XNAS, 22.73, 2, EDGX, 12800, 292790, 22.8742, 100, 1, 400, 2, 1, 0, 0, 0, 1, 0
1635341837119, 22.66, 100, XNYS, 22.89, 300, XNAS, 22.8502, 200, XADF, 13000, 297360, 22.8738, 100, 1, 400, 2, 0, 1, 0, 1, 0, 0
1635341868719, 22.63, 100, XNYS, 22.89, 300, XNAS, 22.73, 7, EDGX, 13007, 297519, 22.8737, 100, 1, 600, 3, 1, 0, 0, 0, 1, 0
1635341869719, 22.7, 100, XNYS, 22.89, 300, XNAS, 22.73, 11, EDGX, 13018, 297769, 22.8736, 100, 1, 600, 3, 1, 0, 0, 0, 1, 0
1635341869978, 22.71, 100, XNYS, 22.87, 200, XNYS, 22.72, 100, XNYS, 13118, 300041, 22.8724, 100, 1, 200, 1, 0, 1, 0, 0, 1, 0
1635341869979, 22.71, 100, XNYS, 22.87, 200, XNYS, 22.72, 10, XNAS, 13128, 300268, 22.8723, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635341883833, 22.63, 200, XNYS, 22.87, 300, XNYS, 22.71, 27, XNAS, 13155, 300881, 22.872, 200, 1, 300, 1, 1, 0, 0, 0, 1, 0
1635341884833, 22.64, 100, XNYS, 22.85, 200, BATS, 22.68, 18, EDGX, 13173, 301289, 22.8717, 100, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635341912665, 22.55, 600, BATS, 22.79, 200, XNYS, 22.66, 2, EDGX, 13175, 301335, 22.8717, 600, 1, 200, 1, 1, 0, 0, 0, 1, 0
1635341922268, 22.61, 100, XNYS, 22.77, 200, XNYS, 22.61, 6, XADF, 13181, 301470, 22.8716, 100, 1, 200, 1, 1, 1, 0, 0, 1, 0
1635341924063, 22.61, 100, XNYS, 22.77, 200, XNYS, 22.61, 22, XADF, 13203, 301968, 22.8711, 100, 1, 200, 1, 1, 1, 0, 0, 1, 0
1635341929020, 22.61, 100, XNYS, 22.77, 200, XNYS, 22.61, 7, XADF, 13210, 302126, 22.871, 100, 1, 200, 1, 1, 1, 0, 0, 1, 0
1635342058917, 22.58, 200, XNYS, 22.79, 100, XNAS, 22.67, 1, XNAS, 13211, 302149, 22.871, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342067714, 22.61, 100, XNAS, 22.8, 100, ARCX, 22.72, 20, EDGX, 13231, 302603, 22.8708, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635342222731, 22.61, 100, XNYS, 22.79, 200, XNAS, 22.61, 100, XADF, 13331, 304864, 22.8688, 200, 2, 200, 1, 0, 1, 0, 0, 1, 0
1635342222790, 22.64, 300, XNYS, 22.79, 200, XNAS, 22.61, 100, XADF, 13431, 307125, 22.8669, 400, 2, 200, 1, 0, 1, 0, 0, 1, 1
1635342264968, 22.61, 100, XNYS, 22.75, 100, XNYS, 22.6912, 15, XADF, 13446, 307465, 22.8667, 200, 2, 200, 2, 1, 1, 0, 1, 0, 0
1635342277870, 22.61, 100, XNYS, 22.75, 100, XNYS, 22.6328, 50, XADF, 13496, 308597, 22.8658, 200, 2, 200, 2, 1, 1, 0, 0, 1, 0
1635342279253, 22.61, 100, XNYS, 22.74, 100, XNYS, 22.62, 100, XNYS, 13596, 310859, 22.864, 200, 2, 100, 1, 0, 1, 0, 0, 1, 0
1635342279350, 22.59, 100, XNYS, 22.74, 100, XNYS, 22.59, 59, XADF, 13655, 312192, 22.8628, 100, 1, 100, 1, 1, 1, 0, 0, 1, 0
1635342279355, 22.58, 200, XNYS, 22.74, 100, XNYS, 22.6, 19, XNYS, 13674, 312621, 22.8625, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342279355, 22.58, 200, XNYS, 22.74, 100, XNYS, 22.59, 22, XNYS, 13696, 313118, 22.862, 200, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342303974, 22.65, 1000, EDGX, 22.75, 300, XNYS, 22.8098, 100, XADF, 13696, 313118, 22.862, 1000, 1, 600, 3, 0, 1, 0, 1, 0, 1
1635342305487, 22.65, 1000, EDGX, 22.74, 100, XNAS, 22.65, 1, ARCX, 13697, 313141, 22.862, 1000, 1, 100, 1, 1, 0, 0, 0, 1, 0
1635342305487, 22.58, 100, ARCX, 22.74, 300, XNYS, 22.65, 1000, EDGX, 14697, 335791, 22.8476, 100, 1, 400, 2, 0, 1, 0, 0, 1, 0
1635342305511, 22.58, 100, ARCX, 22.7, 100, IEXG, 22.59, 100, ARCX, 14797, 338050, 22.8458, 100, 1, 100, 1, 0, 1, 0, 0, 1, 0
1635342308171, 22.58, 100, ARCX, 22.68, 100, IEXG, 22.66, 20, XNYS, 14817, 338503, 22.8456, 100, 1, 200, 2, 1, 0, 0, 1, 0, 0
1635342310299, 22.58, 100, ARCX, 22.68, 100, XNYS, 22.63, 1, XNYS, 14818, 338526, 22.8456, 100, 1, 100, 1, 1, 0, 1, 0, 0, 0
1635342324183, 22.58, 100, ARCX, 22.68, 100, XNYS, 22.66, 12, XNYS, 14830, 338798, 22.8454, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635342333314, 22.58, 100, ARCX, 22.68, 100, XNYS, 22.66, 20, XNYS, 14850, 339251, 22.8452, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635342341173, 22.58, 100, ARCX, 22.68, 100, XNYS, 22.66, 13, XNYS, 14863, 339545, 22.845, 100, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635342345875, 22.58, 100, ARCX, 22.68, 100, XNYS, 22.68, 10, XADF, 14873, 339772, 22.8449, 200, 2, 100, 1, 1, 1, 0, 1, 0, 0
1635342346283, 22.58, 100, XNAS, 22.68, 100, XNYS, 22.6, 1, XCIS, 14874, 339795, 22.8449, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342346283, 22.58, 100, XNAS, 22.68, 100, XNYS, 22.6, 60, XNAS, 14934, 341151, 22.8439, 200, 2, 100, 1, 1, 0, 0, 0, 1, 0
1635342357035, 22.58, 100, XNAS, 22.68, 100, XNYS, 22.67, 2, EDGX, 14936, 341196, 22.8439, 200, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635342360857, 22.58, 100, XNAS, 22.68, 100, XNYS, 22.66, 16, XNYS, 14952, 341559, 22.8437, 200, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635342360857, 22.58, 100, XNAS, 22.68, 100, XNYS, 22.66, 19, XNYS, 14971, 341989, 22.8435, 200, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635342360857, 22.58, 100, XNAS, 22.68, 100, XNYS, 22.68, 17, XNYS, 14988, 342375, 22.8433, 200, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635342360860, 22.58, 100, XNAS, 22.74, 200, XNYS, 22.68, 12, XNYS, 15000, 342647, 22.8431, 200, 2, 300, 2, 1, 0, 0, 1, 0, 0
1635342369405, 22.58, 300, XNYS, 22.74, 100, MEMX, 22.68, 71, XNYS, 15071, 344257, 22.8424, 700, 3, 200, 2, 1, 0, 0, 1, 0, 0
1635342370041, 22.61, 100, XNYS, 22.76, 400, XNYS, 22.74, 4, EDGX, 15075, 344348, 22.8423, 100, 1, 400, 1, 1, 0, 0, 1, 0, 0
1635342387005, 22.65, 200, XNYS, 22.79, 100, XNAS, 22.79, 16, BATS, 15091, 344713, 22.8423, 400, 3, 100, 1, 1, 0, 0, 1, 0, 0
1635342387006, 22.66, 300, XPSX, 22.79, 100, XNAS, 22.79, 17, BATS, 15108, 345100, 22.8422, 300, 1, 100, 1, 1, 0, 0, 1, 0, 0
1635342387014, 22.66, 300, XPSX, 22.79, 100, XNAS, 22.79, 12, BATS, 15120, 345374, 22.8422, 500, 3, 100, 1, 1, 0, 0, 1, 0, 0
1635342392288, 22.68, 200, XNYS, 22.8, 100, ARCX, 22.8, 21, ARCX, 15141, 345853, 22.8421, 300, 2, 100, 1, 1, 0, 0, 1, 0, 0
1635342401762, 22.68, 400, XNYS, 22.83, 200, XNYS, 22.82, 13, IEXG, 15154, 346149, 22.8421, 800, 3, 200, 1, 1, 0, 0, 1, 0, 0
